episode,timestep,episode_reward,episode_length,visited_rooms,explored_pct
770,107645,43.1102,34,1,52.15
771,107959,271.9274,314,2,76.86
772,108032,137.1787,73,2,51.86
773,108142,239.3792,110,2,75.88
774,108224,176.2039,82,2,54.59
775,108252,25.1524,28,1,52.83
776,108369,245.5621,117,2,55.08
777,108650,189.7816,281,2,74.12
778,108702,89.7733,52,1,49.61
779,108853,198.8731,151,2,74.22
780,109011,202.4935,158,2,65.72
781,109611,396.6493,600,3,78.12
782,109776,323.2767,165,3,54.79
783,109815,76.9219,39,2,56.35
784,109911,90.7452,96,1,51.66
785,110049,161.4468,138,2,67.97
786,110230,280.8657,181,3,69.04
787,110830,192.8788,600,2,52.64
788,110852,8.8518,22,1,20.21
789,110947,220.0218,95,2,53.52
790,111100,290.831,153,3,76.27
791,111700,456.1407,600,3,80.37
792,111777,49.9042,77,1,21.58
793,111961,342.9208,184,3,78.22
794,112020,114.1351,59,2,50.68
795,112107,190.5944,87,2,51.66
796,112277,112.6402,170,2,55.08
797,112390,236.1031,113,2,56.84
798,112593,113.6364,203,1,66.6
799,112608,-3.0455,15,1,41.6
800,112656,90.3792,48,2,55.66
801,113256,213.5101,600,2,74.22
802,113660,417.5771,404,3,82.52
803,113699,41.2593,39,1,22.46
804,113782,145.1998,83,2,64.94
805,114382,307.8375,600,2,75.59
806,114495,226.2237,113,2,73.63
807,114618,88.5624,123,3,55.08
808,114752,181.0003,134,2,69.82
809,114783,27.8316,31,1,49.51
810,115020,236.7593,237,2,75.68
811,115044,-12.3697,24,1,18.46
812,115638,167.3145,594,2,72.36
813,115790,262.5258,152,2,54.1
814,116390,199.9605,600,2,69.92
815,116638,201.44,248,2,68.07
816,116876,222.4228,238,2,55.27
817,116932,81.3223,56,2,57.23
818,117115,251.3372,183,2,55.86
819,117275,219.0548,160,2,76.27
820,117650,268.7266,375,2,75.98
821,117870,395.294,220,3,78.81
822,117919,116.3166,49,2,50.78
823,118224,171.7815,305,2,50.88
824,118273,74.9785,49,1,47.95
825,118873,190.4388,600,2,71.48
826,118936,121.1635,63,1,50.59
827,119428,158.5267,492,2,68.65
828,119532,99.0291,104,1,49.41
829,119657,274.0914,125,3,70.41
830,119688,4.8522,31,1,19.73
831,119746,132.8819,58,2,50.2
832,119957,218.4628,211,2,68.85
833,120557,171.3251,600,2,72.66
834,121157,184.4,600,2,72.46
835,121268,176.9417,111,1,67.09
836,121593,238.606,325,2,72.75
837,122193,217.682,600,2,69.53
838,122690,169.7086,497,2,73.83
839,122771,191.2146,81,2,51.86
840,123371,337.8327,600,4,88.28
841,123540,305.6006,169,3,73.14
842,123655,209.375,115,2,51.66
843,124018,351.0314,363,3,76.27
844,124241,200.6171,223,2,54.88
845,124513,262.7713,272,2,47.17
846,124810,141.3696,297,2,71.09
847,125041,407.172,231,3,82.03
848,125187,316.3387,146,3,78.81
849,125247,97.8162,60,1,50.1
850,125449,418.3549,202,4,93.16
851,125683,311.4613,234,3,79.79
852,125800,245.1597,117,3,77.44
853,125829,35.0913,29,1,52.83
854,126018,345.8915,189,3,77.64
855,126176,401.8494,158,4,82.23
856,126706,350.8441,530,4,82.71
857,126958,422.4109,252,3,90.92
858,127045,191.2931,87,2,72.36
859,127290,308.9324,245,2,52.15
860,127311,-0.4226,21,1,18.26
861,127380,79.0825,69,1,38.48
862,127404,8.5247,24,1,21.09
863,127427,-9.6308,23,1,18.16
864,127573,245.9969,146,2,71.78
865,127608,49.7686,35,1,50.2
866,127696,101.5596,88,1,48.83
867,127982,338.7412,286,3,80.76
868,128121,193.4227,139,2,78.52
869,128232,195.084,111,2,73.83
870,128272,18.5866,40,1,20.31
871,128423,215.1121,151,2,68.65
872,128452,-16.3029,29,1,17.97
873,128726,350.1331,274,4,84.28
874,128944,305.2453,218,3,78.22
875,129158,252.4458,214,2,76.76
876,129470,228.3386,312,2,40.82
877,129818,334.6627,348,3,77.34
878,130218,227.1316,400,2,73.63
879,130251,37.6274,33,1,49.41
880,130749,242.2496,498,2,76.27
881,131349,386.6968,600,2,77.25
882,131455,111.4239,106,1,39.45
883,131796,398.9199,341,4,86.72
884,131961,177.8399,165,2,61.72
885,132012,93.6566,51,2,56.45
886,132122,185.5668,110,2,74.8
887,132247,192.6316,125,2,67.38
888,132847,413.7575,600,4,86.23
889,133447,475.7704,600,4,97.75
890,133469,14.7114,22,1,22.17
891,133772,477.0389,303,4,84.67
892,133801,28.9552,29,1,47.07
893,133827,26.2466,26,1,49.61
894,133870,67.948,43,1,50.0
895,134113,227.5612,243,2,50.2
896,134172,106.6498,59,2,50.39
897,134269,69.3854,97,1,48.34
898,134286,8.9882,17,1,44.92
899,134369,205.529,83,2,70.12
900,134464,154.589,95,2,50.78
901,134559,85.7205,95,1,50.29
902,134622,116.4297,63,1,63.67
903,134831,288.5599,209,2,70.02
904,134856,-6.3928,25,1,19.92
905,134974,99.8798,118,2,58.89
906,135574,270.9765,600,3,73.44
907,136174,302.9765,600,3,73.14
908,136316,179.4335,142,2,50.29
909,136461,272.5681,145,3,78.91
910,136482,20.8914,21,1,52.44
911,136509,32.0331,27,1,48.34
912,136534,5.1425,25,1,20.9
913,136599,83.7401,65,1,57.71
914,136714,224.6396,115,2,77.34
915,136967,277.3427,253,3,79.0
916,136998,34.7814,31,1,46.48
917,137062,20.2498,64,1,21.58
918,137116,108.6214,54,2,53.61
919,137614,180.2929,498,3,75.29
920,137699,136.8313,85,2,53.22
921,138299,358.9347,600,4,83.89
922,138899,194.5754,600,3,76.37
923,138945,46.6757,46,1,53.52
924,139032,200.9888,87,2,69.92
925,139118,207.5076,86,2,67.68
926,139132,-15.9148,14,1,40.92
927,139344,209.7691,212,2,48.14
928,139482,106.3902,138,3,52.73
929,139658,106.4152,176,1,48.05
930,139735,140.4617,77,2,52.25
931,139865,225.9038,130,2,51.27
932,140446,492.3077,581,4,97.66
933,140596,201.1366,150,2,76.95
934,140688,109.5527,92,1,49.61
935,140741,124.7088,53,2,50.59
936,140974,347.0135,233,3,80.76
937,140983,-20.1021,9,1,42.68
938,141583,156.1462,600,2,62.21
939,141771,232.5452,188,2,50.0
940,142244,234.5629,473,2,74.51
941,142348,236.6019,104,3,78.03
942,142428,109.8512,80,1,46.68
943,142450,-6.4483,22,1,17.97
944,142558,126.0657,108,3,52.15
945,143158,163.8807,600,3,73.93
946,143556,-4.5763,398,2,47.46
947,144156,412.1927,600,4,82.91
948,144223,157.317,67,2,53.42
949,144245,-12.4656,22,1,16.8
950,144309,148.0607,64,2,50.88
951,144903,170.0705,594,2,69.04
952,144998,111.2929,95,1,25.2
953,145598,46.9798,600,2,47.17
954,146198,196.8013,600,3,77.34
955,146234,24.3827,36,1,21.39
956,146257,-1.5538,23,1,40.53
957,146809,160.3837,552,3,68.46
958,146891,115.0247,82,1,64.06
959,147034,270.2689,143,2,66.02
960,147240,256.1884,206,2,70.8
961,147840,387.3801,600,4,83.59
962,148440,304.4177,600,4,84.38
963,148588,76.1222,148,1,46.58
964,148930,386.6636,342,4,84.96
965,148946,-6.3528,16,1,41.5
966,149016,159.8402,70,2,53.61
967,149265,367.7552,249,3,74.02
968,149431,230.5336,166,3,76.27
969,150031,352.3726,600,4,87.11
970,150330,227.3029,299,3,77.34
971,150853,270.7245,523,3,74.8
972,150935,176.7248,82,2,50.88
973,151077,270.9325,142,3,82.23
974,151145,159.9712,68,2,53.42
975,151254,223.6284,109,3,52.73
976,151854,427.894,600,4,95.21
977,152454,128.2095,600,2,69.92
978,152541,101.4707,87,2,47.66
979,153141,323.3933,600,3,77.83
980,153183,53.4164,42,1,23.73
981,153511,103.1729,328,2,67.77
982,154111,199.6753,600,3,74.41
983,154224,168.4481,113,2,71.58
984,154295,-21.5357,71,1,17.58
985,154359,47.6809,64,1,22.95
986,154959,408.9034,600,3,90.04
987,155018,77.2347,59,1,56.64
988,155618,288.7265,600,3,90.23
989,155790,264.4365,172,3,78.52
990,155938,228.5421,148,3,74.22
991,155948,-14.2167,10,1,38.28
992,155967,-13.0208,19,1,39.94
993,156140,415.1398,173,4,77.15
994,156338,366.7916,198,3,79.69
995,156515,278.8781,177,4,83.4
996,156565,71.1788,50,1,25.68
997,156898,325.1346,333,3,91.6
998,157041,239.0912,143,2,62.01
999,157183,346.2032,142,3,79.1
1000,157237,66.8439,54,1,53.81
1001,157522,425.3519,285,3,80.96
1002,158122,352.3533,600,4,94.43
1003,158277,217.3564,155,3,75.59
1004,158459,322.498,182,3,82.52
1005,158480,2.4095,21,1,18.75
1006,158950,260.9695,470,3,77.05
1007,159122,345.6376,172,4,85.64
1008,159234,213.808,112,3,52.34
1009,159346,233.8499,112,3,79.88
1010,159409,-0.9762,63,1,21.0
1011,159497,168.4966,88,2,66.8
1012,160097,50.86,600,3,50.49
1013,160118,5.3535,21,1,18.46
1014,160177,23.3352,59,1,22.36
1015,160208,34.8967,31,1,47.66
1016,160808,200.83,600,3,73.05
1017,160924,253.5874,116,3,79.39
1018,161274,371.5834,350,4,92.58
1019,161874,348.4411,600,3,91.41
1020,162469,234.6477,595,3,78.22
1021,162719,330.1275,250,3,81.15
1022,162832,250.4427,113,3,78.91
1023,162960,270.0395,128,3,78.52
1024,163295,357.3456,335,4,80.27
1025,163338,66.8228,43,1,48.54
1026,163657,277.1119,319,3,72.75
1027,164257,401.8838,600,3,81.93
1028,164559,401.0643,302,5,99.22
1029,164695,253.9402,136,3,78.12
1030,165295,279.6219,600,4,84.18
1031,165462,312.8831,167,4,83.01
1032,165682,318.7775,220,3,77.34
1033,166282,234.2406,600,4,83.11
1034,166297,3.1658,15,1,42.48
1035,166383,196.6229,86,2,49.8
1036,166948,194.6382,565,3,52.73
1037,167548,379.2472,600,4,89.84
1038,167946,459.8649,398,4,95.8
1039,168206,316.0009,260,3,86.52
1040,168806,287.4958,600,3,92.77
1041,169406,534.0765,600,5,95.41
1042,169668,399.2205,262,4,91.41
1043,170268,367.0501,600,4,91.7
1044,170868,621.648,600,5,94.73
1045,171081,203.4796,213,3,58.79
1046,171115,55.9969,34,1,48.54
1047,171328,314.1175,213,4,92.29
1048,171928,368.6732,600,4,95.21
1049,172124,301.5922,196,3,82.71
1050,172534,433.9698,410,5,92.97
1051,172743,303.5394,209,3,72.75
1052,173343,626.3279,600,5,94.14
1053,173943,249.447,600,3,76.66
1054,174296,655.6244,353,6,100.0
1055,174896,314.1323,600,4,92.38
1056,175141,426.5967,245,4,95.02
1057,175689,302.9724,548,5,92.87
1058,176214,626.8113,525,6,100.0
1059,176499,232.0578,285,2,49.71
1060,177099,239.0883,600,3,84.67
1061,177461,500.7221,362,4,89.36
1062,177898,231.0057,437,3,76.86
1063,178498,344.275,600,4,96.19
1064,179098,447.5773,600,5,92.97
1065,179638,707.5283,540,6,100.0
1066,179965,280.8932,327,4,85.16
1067,180565,357.7057,600,3,82.91
1068,180680,235.1465,115,2,77.73
1069,181165,269.6567,485,3,74.8
1070,181765,380.7611,600,3,80.66
1071,181943,237.9443,178,2,50.68
1072,182301,290.8862,358,3,89.06
1073,182485,289.9425,184,3,80.96
1074,182998,320.6961,513,3,77.64
1075,183302,304.2971,304,3,79.0
1076,183638,225.6323,336,3,51.27
1077,183668,-13.4574,30,1,18.95
1078,184268,402.358,600,5,96.48
1079,184868,341.918,600,3,87.79
1080,185468,286.4406,600,3,84.86
1081,186068,348.6395,600,3,84.28
1082,186086,3.0937,18,1,21.48
1083,186664,397.3654,578,4,87.21
1084,187264,432.874,600,4,83.4
1085,187864,270.9013,600,4,84.86
1086,188041,404.7223,177,4,93.36
1087,188641,601.375,600,5,87.7
1088,189078,344.3409,437,3,72.66
1089,189566,288.6194,488,3,80.96
1090,190166,473.6991,600,4,85.74
1091,190766,447.2482,600,4,99.9
1092,190885,163.0875,119,2,66.02
1093,191169,327.5303,284,3,84.47
1094,191769,287.9129,600,3,80.86
1095,192084,394.0489,315,4,91.41
1096,192684,587.586,600,5,92.87
1097,193160,345.4654,476,3,89.45
1098,193760,306.1416,600,4,85.74
1099,194245,702.4051,485,6,100.0
1100,194700,147.1483,455,2,75.68
1101,195300,40.6442,600,2,50.29
1102,195346,75.3003,46,1,51.27
1103,195946,441.9406,600,4,92.97
1104,196546,269.0347,600,3,81.74
1105,197146,387.047,600,3,82.42
1106,197746,226.562,600,3,79.69
1107,198346,497.6104,600,4,85.94
1108,198946,436.4922,600,4,83.3
1109,199321,279.6579,375,3,73.54
1110,199653,328.8021,332,3,79.3
1111,199885,83.7921,232,2,47.66
1112,200413,677.4685,528,6,100.0
1113,201013,451.6,600,4,88.38
1114,201101,76.772,88,2,47.66
1115,201484,157.2968,383,2,76.66
1116,202047,258.786,563,4,86.04
1117,202647,322.7567,600,3,79.49
1118,202758,230.8132,111,2,49.32
1119,203019,283.1803,261,3,78.61
1120,203360,353.1157,341,3,81.54
1121,203853,349.4119,493,3,81.54
1122,204060,479.9296,207,5,87.4
1123,204609,278.6957,549,3,82.62
1124,205077,277.7972,468,3,78.03
1125,205677,527.3934,600,5,87.5
1126,205796,127.9701,119,2,60.55
1127,205813,-7.0565,17,1,41.99
1128,205940,167.709,127,2,69.92
1129,206095,334.6077,155,3,55.18
1130,206695,341.0366,600,4,90.82
1131,206762,162.7689,67,2,69.14
1132,207111,319.8167,349,3,83.2
1133,207335,392.9981,224,3,71.19
1134,207935,69.4312,600,3,52.44
1135,208535,206.4195,600,3,78.52
1136,208629,109.4012,94,1,51.37
1137,208887,234.7756,258,3,79.39
1138,209037,384.91,150,4,82.23
1139,209111,174.1264,74,2,53.32
1140,209418,382.5901,307,3,81.84
1141,210018,268.1962,600,3,84.28
1142,210618,272.1954,600,3,78.91
1143,210710,63.7264,92,2,47.36
1144,211310,313.4,600,3,75.98
1145,211409,194.7727,99,3,75.68
1146,212009,262.7839,600,3,74.71
1147,212498,173.7224,489,3,81.64
1148,212674,361.535,176,3,79.49
1149,213274,221.499,600,3,76.37
1150,213874,145.0222,600,2,63.96
1151,214474,523.1648,600,4,84.18
1152,215058,377.2481,584,4,84.08
1153,215461,196.7776,403,3,80.37
1154,215841,225.1394,380,3,74.9
1155,216441,244.5423,600,3,71.19
1156,216837,418.3223,396,4,83.4
1157,217291,418.5517,454,4,83.01
1158,217522,293.5359,231,3,83.59
1159,218122,308.4027,600,3,82.62
1160,218274,184.9218,152,2,71.97
1161,218563,206.4263,289,2,73.93
1162,219163,132.869,600,2,51.27
1163,219585,327.7615,422,4,84.67
1164,220185,333.3263,600,4,88.38
1165,220785,492.4699,600,4,84.96
1166,220835,50.6138,50,1,43.46
1167,220980,229.8882,145,3,83.01
1168,221140,291.0713,160,3,77.15
1169,221703,414.6515,563,4,90.04
1170,222303,416.9671,600,4,91.11
1171,222324,14.9634,21,1,22.56
1172,222924,192.563,600,3,75.98
1173,223352,378.038,428,4,78.03
1174,223952,91.1558,600,2,48.73
1175,224552,181.6117,600,2,75.0
1176,225102,395.6012,550,4,85.25
1177,225702,187.4798,600,3,81.93
1178,226268,399.7761,566,4,85.64
1179,226868,237.9996,600,3,75.1
1180,227227,389.3101,359,4,83.4
1181,227784,313.2254,557,4,83.98
1182,228384,-3.6594,600,2,51.46
1183,228768,185.9831,384,3,72.46
1184,229368,237.8012,600,3,71.39
1185,229622,242.7749,254,3,77.15
1186,230222,309.6361,600,4,86.13
1187,230822,367.9956,600,4,90.62
1188,231032,293.0918,210,3,71.48
1189,231324,425.6496,292,4,78.42
1190,231924,143.1836,600,3,77.44
1191,232524,305.989,600,4,87.21
1192,233124,199.8938,600,3,82.42
1193,233724,181.0028,600,2,73.73
1194,234324,536.2512,600,4,85.55
1195,234859,131.8557,535,2,71.0
1196,234875,-14.9459,16,1,17.58
1197,235475,250.1614,600,3,77.05
1198,236075,149.7054,600,3,72.56
1199,236675,71.0309,600,2,64.36
1200,236711,59.0893,36,1,62.11
1201,237151,280.9094,440,3,73.54
1202,237356,195.142,205,3,78.32
1203,237374,-2.9075,18,1,20.61
1204,237792,493.8462,418,4,81.54
1205,237968,292.5999,176,4,83.89
1206,238210,310.5506,242,3,89.16
1207,238810,147.7309,600,2,78.12
1208,238946,100.1169,136,2,48.34
1209,239546,427.4542,600,4,85.25
1210,239889,283.9892,343,3,79.98
1211,240145,470.6313,256,5,87.21
1212,240213,152.846,68,2,70.8
1213,240813,82.038,600,1,49.32
1214,241413,454.2022,600,4,86.33
1215,241796,62.1965,383,2,52.25
1216,242289,207.6031,493,3,73.34
1217,242495,211.6847,206,3,75.49
1218,243095,344.2475,600,5,94.82
1219,243637,244.4214,542,3,80.27
1220,243956,126.1345,319,2,53.61
1221,244556,250.2157,600,3,82.91
1222,244797,527.9085,241,5,87.99
1223,245397,135.5212,600,3,73.93
1224,245935,280.3463,538,3,85.55
1225,245943,-20.1287,8,1,41.6
1226,246001,127.7477,58,2,74.61
1227,246601,201.3329,600,3,82.23
1228,246785,488.057,184,5,83.69
1229,247311,355.7243,526,4,85.55
1230,247558,214.6087,247,3,78.22
1231,248158,238.6853,600,4,84.08
1232,248758,355.649,600,4,71.09
1233,248778,5.9488,20,1,22.75
1234,249378,192.6584,600,2,77.34
1235,249571,268.9974,193,3,85.94
1236,249583,-8.3997,12,1,43.26
1237,249721,339.3402,138,3,60.64
1238,249865,332.3568,144,3,60.06
1239,250053,388.0774,188,4,92.68
1240,250165,204.2785,112,2,57.81
1241,250277,261.8752,112,3,84.77
1242,250800,199.7052,523,3,79.88
1243,251036,265.8038,236,2,63.28
1244,251376,215.3334,340,3,75.49
1245,251839,399.8491,463,3,78.32
1246,251952,273.498,113,3,83.98
1247,252552,298.8329,600,4,88.18
1248,252803,296.9308,251,3,88.77
1249,252930,338.535,127,3,78.71
1250,253430,256.4541,500,3,76.07
1251,253571,142.7555,141,1,54.39
1252,253597,23.1529,26,1,21.58
1253,253730,303.335,133,3,58.2
1254,254071,479.7747,341,4,79.3
1255,254671,344.0452,600,5,96.48
1256,255215,430.4358,544,5,87.01
1257,255353,256.9845,138,3,76.76
1258,255452,177.704,99,2,70.41
1259,255624,171.6283,172,2,73.63
1260,256204,305.7938,580,5,99.8
1261,256350,294.1255,146,3,77.54
1262,256423,149.4836,73,2,64.75
1263,257023,148.1271,600,2,68.85
1264,257164,338.4013,141,3,59.28
1265,257400,491.9085,236,4,80.66
1266,257520,298.3687,120,3,77.05
1267,258003,264.2979,483,3,84.28
1268,258314,498.8685,311,5,84.77
1269,258363,65.3447,49,1,51.66
1270,258569,244.3005,206,3,79.59
1271,259169,286.1512,600,3,85.06
1272,259769,333.7092,600,5,95.61
1273,259839,72.7403,70,1,48.14
1274,260009,400.9762,170,4,86.33
1275,260609,258.3285,600,3,82.03
1276,261152,225.9141,543,4,81.64
1277,261360,468.3839,208,4,81.35
1278,261755,195.2545,395,3,80.96
1279,262355,254.9596,600,4,88.28
1280,262802,216.9145,447,3,81.45
1281,262948,294.3613,146,4,83.01
1282,263006,33.9476,58,1,23.73
1283,263606,203.6771,600,3,79.79
1284,263836,503.8171,230,5,84.47
1285,264436,282.1186,600,4,90.04
1286,264578,243.6799,142,2,75.1
1287,265178,314.6993,600,5,98.83
1288,265778,307.339,600,5,94.92
1289,266378,115.2197,600,3,75.49
1290,266978,84.4333,600,2,62.21
1291,267117,341.9696,139,3,58.89
1292,267270,242.6026,153,3,78.61
1293,267737,317.0296,467,5,95.12
1294,267758,12.103,21,1,21.09
1295,267824,140.8956,66,2,53.91
1296,268424,192.0637,600,3,78.71
1297,268645,243.9972,221,3,81.54
1298,269200,243.0855,555,4,88.96
1299,269681,261.8025,481,3,85.64
1300,270281,271.786,600,2,65.43
1301,270881,249.2339,600,3,78.61
1302,271481,396.1309,600,4,73.83
1303,272081,487.433,600,4,74.02
1304,272681,274.0951,600,3,79.98
1305,273281,637.3316,600,5,100.0
1306,273506,275.4076,225,3,78.61
1307,274106,363.1468,600,5,94.63
1308,274317,436.4771,211,4,83.59
1309,274917,63.0424,600,2,66.6
1310,274981,142.0382,64,2,53.61
1311,275581,427.8265,600,4,73.54
1312,275858,490.5954,277,4,75.1
1313,276458,319.8785,600,4,88.87
1314,276688,505.3467,230,5,84.86
1315,277288,134.4937,600,3,79.0
1316,277888,276.0226,600,4,89.94
1317,277966,100.1968,78,1,54.98
1318,278566,274.6304,600,4,90.43
1319,279166,195.9323,600,2,77.25
1320,279766,253.446,600,4,91.8
1321,280355,400.3254,589,5,94.53
1322,280925,227.2547,570,4,89.55
1323,281525,549.1614,600,5,99.32
1324,281775,505.1555,250,5,94.73
1325,281969,424.838,194,5,94.92
1326,282569,279.3136,600,4,84.77
1327,282920,215.5259,351,2,75.88
1328,283302,94.2052,382,2,68.07
1329,283601,182.5201,299,2,71.58
1330,284053,277.0896,452,3,77.44
1331,284653,255.0261,600,4,92.38
1332,284850,447.0552,197,4,74.8
1333,284868,-0.1514,18,1,23.63
1334,285434,291.5619,566,4,87.01
1335,285828,511.439,394,5,92.97
1336,286065,340.3935,237,4,82.13
1337,286665,242.6258,600,3,75.59
1338,286812,330.128,147,3,59.28
1339,287316,420.9304,504,5,95.41
1340,287916,223.0394,600,3,82.52
1341,288232,456.5552,316,4,93.85
1342,288582,212.1899,350,4,85.06
1343,288747,346.0655,165,4,81.93
1344,288929,189.3752,182,3,69.53
1345,289226,489.9004,297,4,82.62
1346,289676,194.0662,450,3,76.76
1347,289905,340.9346,229,4,84.47
1348,289952,81.5081,47,1,64.26
1349,290524,255.6301,572,3,81.25
1350,291124,137.9352,600,2,73.24
1351,291600,256.6521,476,4,96.0
1352,291753,313.8803,153,3,82.32
1353,291973,534.0629,220,5,84.38
1354,292115,313.6285,142,4,79.1
1355,292300,343.966,185,4,90.82
1356,292456,330.0843,156,4,90.53
1357,292679,248.0917,223,3,79.49
1358,293279,476.3522,600,5,95.41
1359,293817,347.467,538,5,96.0
1360,294108,574.2127,291,5,91.5
1361,294524,129.8762,416,2,69.34
1362,295124,383.0213,600,4,88.87
1363,295661,420.3276,537,4,95.41
1364,296240,466.549,579,4,80.66
1365,296585,185.1208,345,2,71.09
1366,297185,264.573,600,3,85.16
1367,297686,231.183,501,3,74.12
1368,297896,472.5952,210,4,79.98
1369,298114,451.6036,218,4,79.3
1370,298690,362.8912,576,4,74.22
1371,298712,-6.3642,22,1,18.85
1372,298879,269.8494,167,3,74.8
1373,298904,5.2225,25,1,20.21
1374,298937,15.8009,33,1,21.0
1375,299320,178.5678,383,3,79.2
1376,299920,400.2787,600,4,92.77
1377,300075,333.7333,155,4,83.69
1378,300639,241.0115,564,3,84.18
1379,301239,151.9597,600,2,75.29
1380,301839,170.6792,600,2,71.68
1381,301989,252.7138,150,3,79.49
1382,302589,530.5929,600,5,95.61
1383,302969,263.4108,380,4,91.11
1384,303344,369.3709,375,5,96.19
1385,303500,324.3262,156,3,58.2
1386,303999,199.1196,499,3,73.73
1387,304195,407.0969,196,4,85.45
1388,304700,276.2774,505,3,75.88
1389,305300,279.3791,600,2,76.56
1390,305682,257.9832,382,4,83.69
1391,305971,308.0274,289,4,88.67
1392,306354,304.508,383,4,89.36
1393,306649,173.9535,295,3,76.95
1394,307034,283.296,385,4,91.41
1395,307413,286.3091,379,4,91.5
1396,307451,31.04,38,1,48.63
1397,307596,318.836,145,4,83.11
1398,308172,164.9566,576,3,84.96
1399,308526,315.1992,354,4,84.86
1400,308986,408.9159,460,4,80.18
1401,309346,410.8862,360,5,95.9
1402,309946,416.6993,600,4,93.46
1403,310504,132.1186,558,3,77.15
1404,310861,254.3802,357,4,93.16
1405,311461,170.7093,600,2,75.0
1406,312061,361.2145,600,3,78.52
1407,312267,705.906,206,6,100.0
1408,312660,348.976,393,5,96.19
1409,313204,371.9043,544,4,78.03
1410,313437,711.5786,233,6,100.0
1411,313782,272.3939,345,4,89.16
1412,314272,430.3561,490,4,79.39
1413,314602,408.0621,330,5,96.48
1414,314790,650.939,188,6,100.0
1415,315220,113.3773,430,2,74.51
1416,315552,354.0288,332,5,96.78
1417,316152,273.0655,600,2,74.32
1418,316571,242.8859,419,3,79.2
1419,316963,291.7509,392,4,83.98
1420,317374,270.5122,411,4,90.04
1421,317714,376.4552,340,5,95.02
1422,318314,437.9016,600,4,89.94
1423,318517,657.9593,203,6,100.0
1424,318843,387.6305,326,5,96.58
1425,319443,335.9792,600,3,62.01
1426,320043,424.5843,600,4,86.23
1427,320449,310.4626,406,4,92.29
1428,320739,385.2153,290,4,86.33
1429,320847,207.3545,108,2,57.71
1430,321447,223.6188,600,4,91.7
1431,321809,302.3919,362,4,82.52
1432,322409,286.7538,600,4,90.33
1433,323009,253.355,600,4,91.02
1434,323042,31.8108,33,1,47.56
1435,323411,161.3248,369,2,74.51
1436,323436,2.2765,25,1,21.58
1437,323508,114.6793,72,2,52.34
1438,324108,201.5328,600,3,83.2
1439,324543,280.7973,435,3,84.86
1440,324905,328.8138,362,4,90.14
1441,325347,270.8794,442,4,90.92
1442,325821,355.9453,474,4,88.96
1443,326033,690.6346,212,6,100.0
1444,326057,8.6239,24,1,20.12
1445,326540,131.1125,483,2,74.8
1446,326802,276.2016,262,4,89.16
1447,327402,305.7151,600,4,83.98
1448,327440,34.1545,38,1,44.14
1449,327455,3.1905,15,1,44.63
1450,327889,341.3724,434,4,89.45
1451,328137,294.6142,248,4,88.96
1452,328737,345.3436,600,4,85.25
1453,329002,282.8981,265,4,89.26
1454,329280,427.0009,278,5,95.9
1455,329880,213.2101,600,3,76.66
1456,330341,348.055,461,4,83.2
1457,330685,180.9885,344,3,75.39
1458,330929,201.8044,244,3,77.64
1459,331082,345.6378,153,3,56.35
1460,331386,327.5822,304,4,89.94
1461,331609,319.3758,223,4,92.77
1462,332008,300.8347,399,4,90.82
1463,332240,705.0535,232,6,100.0
1464,332465,278.6583,225,4,90.82
1465,333065,205.2646,600,2,76.95
1466,333283,690.1405,218,6,100.0
1467,333712,348.7192,429,4,84.08
1468,334008,417.1307,296,4,85.64
1469,334237,295.448,229,4,91.6
1470,334263,5.6769,26,1,20.51
1471,334518,267.384,255,4,89.84
1472,334750,367.1622,232,5,97.56
1473,334961,301.9256,211,4,90.33
1474,335163,673.393,202,6,100.0
1475,335429,403.9744,266,5,95.61
1476,335722,371.7945,293,4,83.89
1477,335979,288.3665,257,4,89.55
1478,335992,-8.4227,13,1,39.75
1479,336267,716.0028,275,6,100.0
1480,336653,274.7405,386,4,89.75
1481,336910,410.2481,257,5,96.09
1482,337116,666.8475,206,6,100.0
1483,337476,330.8403,360,4,92.97
1484,337781,259.674,305,3,84.96
1485,337935,195.9412,154,2,73.83
1486,338182,314.0076,247,4,90.23
1487,338468,379.7767,286,5,96.68
1488,338480,-8.6197,12,1,41.31
1489,338753,719.0184,273,6,100.0
1490,339074,181.8548,321,3,73.54
1491,339674,233.0965,600,3,76.95
1492,339916,387.0449,242,5,94.92
1493,340169,384.8551,253,5,96.29
1494,340581,267.7283,412,3,82.62
1495,340810,298.0754,229,4,90.72
1496,340978,360.1051,168,4,91.21
1497,341296,295.2728,318,4,89.55
1498,341544,348.3435,248,4,93.16
1499,341669,192.646,125,3,51.56
1500,341902,402.7831,233,5,96.39
1501,341945,51.0221,43,1,50.59
1502,342305,300.7848,360,4,91.7
1503,342905,540.6079,600,4,87.3
1504,343154,243.5368,249,3,71.88
1505,343600,223.8888,446,3,88.67
1506,343817,308.0766,217,4,90.43
1507,344088,656.2538,271,6,100.0
1508,344559,343.3109,471,4,83.79
1509,344853,295.2233,294,4,90.92
1510,345094,409.7974,241,5,98.24
1511,345440,311.334,346,4,91.21
1512,345744,432.0904,304,4,84.96
1513,345980,303.7416,236,3,82.13
1514,346254,243.996,274,3,83.5
1515,346485,314.4183,231,4,89.94
1516,346666,372.4303,181,5,98.05
1517,347051,184.0617,385,3,75.59
1518,347384,185.539,333,3,75.39
1519,347874,385.8508,490,4,83.79
