episode,timestep,episode_reward,episode_length,visited_rooms,explored_pct
770,113422,253.0055,129,3,80.37
771,113604,274.9054,182,3,82.91
772,113644,38.5967,40,1,32.81
773,113979,339.232,335,3,82.32
774,114579,198.9677,600,2,73.44
775,114699,94.4793,120,1,51.66
776,114769,83.084,70,1,49.22
777,115080,199.2936,311,2,70.02
778,115277,331.1867,197,3,78.32
779,115361,79.9902,84,1,49.8
780,115379,0.1824,18,1,19.04
781,115583,361.7266,204,2,61.13
782,115747,218.7326,164,2,74.02
783,115791,66.6608,44,1,24.02
784,115825,13.2384,34,1,40.04
785,115975,309.1698,150,3,83.01
786,116226,322.5884,251,3,77.64
787,116447,333.0949,221,3,81.35
788,116537,184.0176,90,2,63.28
789,116641,86.9902,104,1,45.61
790,116858,329.9781,217,2,59.57
791,116865,-22.8667,7,1,39.65
792,116886,-15.2367,21,1,18.26
793,116902,-17.6716,16,1,16.7
794,116973,68.9519,71,1,50.39
795,117066,109.7628,93,1,57.62
796,117105,59.9953,39,1,50.78
797,117127,19.2741,22,1,23.93
798,117156,13.5202,29,1,34.57
799,117756,281.7607,600,3,68.55
800,117784,-19.532,28,1,16.99
801,118251,187.1238,467,2,64.84
802,118396,270.4393,145,3,71.68
803,118641,160.8061,245,2,48.73
804,119223,241.6424,582,2,62.01
805,119302,71.7363,79,2,51.37
806,119536,200.1947,234,2,70.9
807,119554,2.5585,18,1,22.85
808,119587,43.2507,33,1,32.23
809,119919,114.3588,332,3,53.12
810,120017,97.139,98,1,49.61
811,120248,363.8726,231,2,61.43
812,120331,141.7322,83,1,63.67
813,120370,6.6455,39,1,37.7
814,120414,75.684,44,1,48.14
815,120437,-3.797,23,1,18.36
816,120484,98.5888,47,2,52.25
817,120744,157.3934,260,2,70.12
818,120898,192.8062,154,2,74.51
819,120927,1.8588,29,1,19.04
820,120985,122.526,58,2,50.68
821,121022,21.1421,37,1,29.3
822,121585,313.0941,563,3,82.71
823,121659,63.3012,74,1,48.54
824,121682,20.7785,23,1,21.09
825,121738,81.2927,56,1,52.25
826,121861,183.0611,123,2,59.77
827,121983,199.5609,122,2,70.8
828,122018,21.6243,35,1,42.09
829,122069,90.2492,51,1,50.39
830,122119,113.2198,50,2,53.22
831,122202,97.2842,83,1,55.08
832,122408,222.2861,206,2,67.87
833,122456,77.4273,48,1,49.41
834,122544,132.708,88,2,53.42
835,122879,222.2987,335,2,75.68
836,122940,81.2077,61,2,44.04
837,123050,98.7833,110,1,37.21
838,123208,276.4783,158,3,77.73
839,123368,284.4114,160,2,71.0
840,123433,91.4405,65,1,55.37
841,123530,156.5947,97,2,51.17
842,123866,627.0664,336,4,92.58
843,123922,73.1861,56,1,49.02
844,124174,159.9025,252,2,37.5
845,124230,101.4932,56,1,50.1
846,124588,408.7756,358,4,87.3
847,124736,275.2309,148,3,77.25
848,124928,264.8821,192,2,68.95
849,125131,252.9786,203,2,70.02
850,125185,70.7483,54,1,49.12
851,125785,75.8152,600,2,61.13
852,125910,308.9287,125,3,77.05
853,125971,76.2959,61,1,52.25
854,126093,200.2416,122,2,72.07
855,126129,17.9987,36,1,36.33
856,126174,50.0648,45,1,43.65
857,126205,31.0442,31,1,40.72
858,126244,49.5112,39,1,46.0
859,126844,217.1223,600,2,72.95
860,126878,55.7222,34,1,48.83
861,126899,-15.1976,21,1,17.09
862,126923,11.4885,24,1,21.68
863,126982,95.9934,59,1,51.07
864,127144,275.8165,162,2,70.7
865,127168,20.6731,24,1,21.97
866,127242,141.4971,74,2,50.59
867,127448,274.0515,206,3,79.69
868,127643,193.2011,195,2,69.82
869,127820,264.9427,177,2,67.77
870,128117,281.8221,297,3,71.97
871,128644,326.8768,527,3,81.84
872,128749,167.2272,105,1,63.28
873,129127,179.4933,378,2,78.42
874,129727,240.4272,600,3,73.63
875,130002,258.6029,275,2,62.11
876,130472,255.2381,470,3,78.32
877,130858,292.8338,386,3,77.54
878,131078,269.5499,220,3,73.63
879,131106,-22.6402,28,1,16.41
880,131336,486.0175,230,5,87.5
881,131402,0.359,66,1,18.55
882,131506,173.1957,104,2,66.6
883,131791,135.553,285,2,65.23
884,131891,47.8517,100,1,22.36
885,132039,228.7556,148,3,76.46
886,132493,264.0885,454,3,75.1
887,133093,227.2184,600,3,75.49
888,133292,290.1066,199,3,83.5
889,133434,276.8151,142,3,82.81
890,133458,21.4898,24,1,21.39
891,133518,136.0064,60,2,61.91
892,134013,189.5586,495,3,81.25
893,134162,299.1759,149,4,79.49
894,134762,171.6567,600,3,78.42
895,135102,306.5288,340,3,80.86
896,135388,286.7416,286,3,79.69
897,135415,-13.0058,27,1,18.65
898,135545,319.0505,130,3,84.38
899,135776,260.9028,231,3,82.52
900,135916,324.3972,140,3,77.25
901,136516,159.0131,600,3,73.63
902,137116,143.7308,600,2,69.04
903,137275,111.0135,159,2,69.82
904,137410,330.5284,135,3,88.57
905,137631,454.4396,221,5,87.21
906,137716,129.2573,85,1,65.33
907,138011,295.0649,295,3,75.29
908,138105,219.785,94,3,77.25
909,138341,412.9535,236,4,81.35
910,138625,240.395,284,3,81.74
911,138698,172.6185,73,2,63.28
912,138727,7.7122,29,1,20.12
913,138798,156.7768,71,2,53.52
914,138823,8.165,25,1,21.48
915,139094,155.9968,271,2,56.93
916,139694,358.283,600,4,84.86
917,139835,326.6006,141,3,77.05
918,140026,280.2752,191,3,77.64
919,140146,283.875,120,3,81.93
920,140433,306.8117,287,3,79.39
921,140606,274.7074,173,2,76.17
922,140665,139.4901,59,2,67.68
923,140857,507.4103,192,5,86.62
924,141175,242.6323,318,3,79.69
925,141289,246.1174,114,2,77.25
926,141557,397.3685,268,3,87.79
927,141576,-6.2266,19,1,17.58
928,141709,254.2237,133,3,78.22
929,141848,307.1978,139,3,85.94
930,142448,239.5743,600,3,75.49
931,142584,325.4912,136,3,87.11
932,143184,81.1166,600,2,63.09
933,143784,293.2704,600,3,77.83
934,144384,216.5011,600,3,78.12
935,144395,-11.5305,11,1,41.31
936,144524,322.9794,129,3,89.06
937,144659,326.6204,135,3,78.12
938,145149,248.028,490,3,77.15
939,145287,305.3657,138,3,77.83
940,145352,3.3727,65,1,20.7
941,145952,360.4699,600,4,84.57
942,146552,368.0674,600,4,77.15
943,147152,109.129,600,2,63.09
944,147368,300.8,216,3,81.54
945,147525,257.7622,157,3,76.86
946,148125,197.2043,600,3,79.79
947,148369,184.5677,244,2,72.17
948,148969,240.7,600,3,79.98
949,149426,329.4044,457,3,86.91
950,149451,20.7003,25,1,20.61
951,149917,259.5698,466,3,78.52
952,150158,657.4445,241,6,100.0
953,150758,389.8015,600,4,87.79
954,151289,276.2388,531,3,80.37
955,151397,286.4894,108,3,75.49
956,151571,444.0158,174,5,85.55
957,151787,306.3872,216,3,79.1
958,151898,243.5551,111,3,77.15
959,152308,203.8584,410,3,76.95
960,152530,231.4672,222,3,78.12
961,152733,652.4811,203,6,100.0
962,153333,415.2463,600,5,97.17
963,153683,209.2076,350,4,82.32
964,153904,357.0665,221,3,81.05
965,154504,204.9282,600,3,75.2
966,155104,426.5246,600,5,96.0
967,155220,262.9568,116,3,84.67
968,155480,339.0656,260,3,83.79
969,155730,313.7037,250,3,84.96
970,155876,274.6447,146,4,82.91
971,155931,65.7403,55,1,24.61
972,156531,218.1335,600,3,82.52
973,156802,285.0208,271,4,84.96
974,157402,257.9917,600,3,81.15
975,158002,398.8089,600,4,84.67
976,158602,241.521,600,4,85.16
977,158892,360.3357,290,3,93.85
978,159072,193.3595,180,2,53.71
979,159252,248.1157,180,3,76.17
980,159852,220.0158,600,3,80.08
981,160083,450.1851,231,5,84.47
982,160683,370.6256,600,4,86.23
983,160696,-5.5867,13,1,42.97
984,160783,145.1839,87,2,65.53
985,160807,8.1499,24,1,21.39
986,161022,534.587,215,5,92.68
987,161041,2.7754,19,1,18.26
988,161288,706.3112,247,6,100.0
989,161731,239.088,443,4,82.91
990,161799,150.6305,68,2,52.73
991,161981,297.6979,182,3,86.72
992,162581,391.5,600,5,95.31
993,162932,380.7004,351,4,83.89
994,163074,317.1155,142,3,77.25
995,163191,254.017,117,2,56.45
996,163238,68.6546,47,1,48.63
997,163838,431.5762,600,4,84.57
998,164078,504.2931,240,5,87.21
999,164678,412.7474,600,4,85.55
1000,165027,410.8263,349,5,88.18
1001,165196,156.3229,169,2,64.65
1002,165525,222.0343,329,3,77.83
1003,165761,499.708,236,5,87.7
1004,165824,142.7562,63,2,53.42
1005,166065,259.6025,241,3,79.88
1006,166665,212.6559,600,3,81.05
1007,166997,477.3805,332,5,88.77
1008,167597,574.059,600,5,93.16
1009,167853,325.9235,256,3,84.57
1010,167876,2.5798,23,1,20.21
1011,168476,306.6009,600,3,74.9
1012,169076,317.6118,600,3,83.5
1013,169152,82.7895,76,2,59.57
1014,169328,258.7872,176,3,87.01
1015,169344,-6.9703,16,1,41.89
1016,169659,314.9216,315,3,79.3
1017,169967,255.314,308,3,77.54
1018,170567,426.515,600,4,88.96
1019,171167,200.9803,600,3,75.39
1020,171767,301.2741,600,3,80.57
1021,171836,174.8478,69,2,54.1
1022,172436,251.0816,600,3,75.49
1023,173036,318.7349,600,4,84.67
1024,173120,144.1353,84,2,50.59
1025,173230,193.2109,110,2,57.42
1026,173830,329.1904,600,3,78.61
1027,173853,-12.8535,23,1,16.31
1028,173955,194.5285,102,2,72.07
1029,174027,37.2452,72,1,47.07
1030,174095,-2.6051,68,1,18.26
1031,174695,373.6091,600,3,84.77
1032,174766,165.5074,71,2,53.71
1033,174934,284.0437,168,3,90.82
1034,174963,-13.736,29,1,16.31
1035,175030,135.2012,67,2,53.12
1036,175630,404.1821,600,5,96.09
1037,175832,192.807,202,2,75.1
1038,175977,223.5857,145,3,78.52
1039,176577,310.4847,600,3,79.2
1040,177057,251.0757,480,3,80.76
1041,177657,632.9286,600,5,94.92
1042,177764,224.9567,107,2,52.83
1043,178364,349.3878,600,3,80.76
1044,178964,234.843,600,3,73.93
1045,179078,242.7066,114,3,86.62
1046,179450,195.4867,372,2,70.51
1047,180050,27.6041,600,2,47.56
1048,180426,196.7822,376,2,75.49
1049,180532,188.4108,106,2,69.63
1050,181132,289.3757,600,3,85.06
1051,181156,17.1468,24,1,39.06
1052,181756,545.2476,600,4,88.18
1053,181928,407.3476,172,4,86.33
1054,182528,389.6977,600,4,82.81
1055,182548,11.0838,20,1,41.8
1056,183148,292.5,600,4,84.57
1057,183592,302.3497,444,4,88.09
1058,184192,214.1764,600,3,77.83
1059,184792,81.0449,600,2,62.3
1060,184996,319.0019,204,4,85.74
1061,185019,5.168,23,1,17.29
1062,185619,283.6232,600,4,86.23
1063,186084,281.3799,465,5,91.21
1064,186684,335.2822,600,4,86.13
1065,187175,268.3505,491,3,76.27
1066,187200,-22.3201,25,1,15.92
1067,187373,259.0545,173,3,77.15
1068,187390,-17.6707,17,1,16.89
1069,187434,105.0923,44,2,50.88
1070,187862,189.8889,428,3,78.42
1071,188072,454.701,210,4,84.96
1072,188672,198.0178,600,3,76.76
1073,188895,448.4517,223,4,98.44
1074,189495,392.1466,600,4,82.71
1075,189540,105.0279,45,2,50.59
1076,190140,390.4398,600,4,86.82
1077,190348,465.2385,208,4,85.94
1078,190948,392.8874,600,4,83.01
1079,190969,6.09,21,1,21.39
1080,191569,234.338,600,4,83.89
1081,192017,9.7604,448,1,26.17
1082,192295,454.9187,278,4,92.48
1083,192895,150.7123,600,2,75.98
1084,192925,22.672,30,1,45.51
1085,193525,400.1179,600,4,82.13
1086,193689,400.2527,164,4,86.13
1087,194289,-78.2816,600,1,21.48
1088,194889,120.935,600,2,73.44
1089,195489,-29.4536,600,2,50.78
1090,195641,363.1213,152,4,86.23
1091,196241,239.0071,600,3,74.22
1092,196357,174.9519,116,2,32.62
1093,196957,337.1262,600,4,82.23
1094,197067,242.7757,110,3,80.37
1095,197131,163.7632,64,2,55.27
1096,197731,276.1202,600,3,82.62
1097,198331,402.9184,600,4,89.36
1098,198931,216.8715,600,3,79.79
1099,199531,150.0953,600,2,72.85
1100,199792,329.5079,261,5,90.04
1101,200392,-29.3469,600,2,45.41
1102,200696,21.3938,304,1,62.5
1103,200934,-36.9826,238,1,21.19
1104,201415,474.5727,481,4,85.25
1105,201426,-20.5871,11,1,42.29
1106,201603,398.7993,177,4,86.72
1107,201709,83.1854,106,1,49.61
1108,201954,37.5881,245,2,60.94
1109,202340,-49.0502,386,1,21.48
1110,202735,482.735,395,4,91.6
1111,203335,-17.4347,600,2,49.8
1112,203547,39.4455,212,2,47.85
1113,204147,192.2363,600,3,82.71
1114,204747,89.1552,600,2,64.36
1115,204868,280.1989,121,3,77.25
1116,205251,374.1087,383,4,89.84
1117,205383,271.0761,132,3,71.58
1118,205441,115.1159,58,2,54.1
1119,205737,32.4151,296,2,48.83
1120,206337,214.6691,600,2,72.17
1121,206937,480.364,600,5,98.14
1122,207058,227.9191,121,3,77.25
1123,207070,-11.4593,12,1,37.7
1124,207420,265.6236,350,3,79.2
1125,207489,73.2754,69,1,47.95
1126,207827,108.057,338,3,55.86
1127,208191,664.4364,364,6,99.9
1128,208206,-19.0321,15,1,38.77
1129,208326,109.9835,120,1,49.32
1130,208926,150.3876,600,2,75.2
1131,209338,434.1832,412,4,85.06
1132,209472,285.3836,134,3,71.78
1133,209632,65.0427,160,2,63.48
1134,209749,210.3193,117,2,73.83
1135,209864,274.4324,115,3,77.44
1136,210079,233.0021,215,2,68.75
1137,210099,12.0934,20,1,22.75
1138,210306,440.1445,207,4,86.52
1139,210739,778.9925,433,6,100.0
1140,210752,-5.5197,13,1,39.55
1141,211136,293.2232,384,3,78.91
1142,211314,396.2077,178,4,86.04
1143,211550,401.4245,236,4,79.59
1144,212150,189.3723,600,2,71.68
1145,212469,151.5899,319,3,72.36
1146,212569,0.0746,100,1,20.7
1147,212937,333.6987,368,3,70.8
1148,213302,71.0685,365,3,52.83
1149,213474,157.4312,172,2,75.0
1150,214074,418.6918,600,4,89.65
1151,214501,257.1727,427,3,72.75
1152,214601,90.6481,100,1,51.07
1153,214630,30.7545,29,1,21.78
1154,214654,11.3399,24,1,20.7
1155,215254,329.1702,600,4,83.79
1156,215564,52.8171,310,1,49.61
1157,216164,51.2368,600,2,48.34
1158,216282,286.5862,118,3,75.88
1159,216391,239.183,109,3,77.64
1160,216469,147.6377,78,2,62.01
1161,216825,423.9852,356,4,91.7
1162,217425,332.8229,600,3,71.09
1163,217681,53.859,256,2,28.91
1164,217702,-18.5376,21,1,16.6
1165,217767,14.0442,65,1,21.39
1166,218021,300.6073,254,3,82.23
1167,218048,-0.9358,27,1,17.19
1168,218487,319.5249,439,3,82.81
1169,218514,-7.25,27,1,18.55
1170,218537,-0.6075,23,1,19.53
1171,218678,239.9601,141,2,75.88
1172,218929,625.0921,251,6,100.0
1173,219529,407.8779,600,4,91.02
1174,220045,511.1565,516,5,100.0
1175,220204,293.3681,159,3,78.42
1176,220561,407.7685,357,4,87.7
1177,220858,535.9214,297,5,95.51
1178,221144,433.9841,286,4,92.48
1179,221683,431.9935,539,5,98.05
1180,221804,108.1494,121,2,57.91
1181,221961,267.5084,157,3,79.1
1182,222047,126.6033,86,2,67.29
1183,222226,422.4484,179,5,83.5
1184,222826,350.755,600,4,86.13
1185,223426,395.2439,600,4,88.38
1186,223849,429.6072,423,4,88.96
1187,224160,540.1018,311,4,91.5
1188,224651,246.2488,491,3,71.39
1189,224918,338.1805,267,3,84.08
1190,224981,139.161,63,2,61.62
1191,225500,182.4061,519,3,80.57
1192,225562,19.4942,62,1,21.09
1193,225741,214.8232,179,3,76.46
1194,226265,445.8803,524,4,94.14
1195,226458,482.0413,193,5,96.09
1196,226650,455.0034,192,5,85.64
1197,226964,693.9774,314,6,100.0
1198,227564,419.9732,600,4,88.87
1199,227874,394.4296,310,5,95.61
1200,228048,337.2037,174,4,84.08
1201,228361,332.9614,313,4,83.4
1202,228601,207.7311,240,3,73.54
1203,228709,247.8406,108,3,79.39
1204,229135,305.6114,426,3,86.23
1205,229494,269.9411,359,4,82.32
1206,230094,411.1602,600,4,87.7
1207,230633,318.0662,539,3,83.11
1208,231233,317.3634,600,3,87.4
1209,231679,242.869,446,3,80.86
1210,232279,439.0205,600,4,91.11
1211,232319,45.3532,40,1,46.09
1212,232393,62.6703,74,1,49.71
1213,232654,490.098,261,4,82.42
1214,233159,462.149,505,5,85.35
1215,233185,7.9986,26,1,19.92
1216,233574,394.4794,389,5,94.92
1217,234037,258.1888,463,3,81.15
1218,234637,361.9435,600,4,86.04
1219,234789,119.6046,152,1,59.77
1220,235097,266.2459,308,2,81.05
1221,235459,412.1424,362,4,91.7
1222,236059,290.041,600,3,79.0
1223,236290,257.3959,231,3,75.29
1224,236321,-8.9842,31,1,19.82
1225,236766,464.951,445,5,95.21
1226,237358,335.4656,592,4,90.33
1227,237381,-0.6192,23,1,21.09
1228,237981,404.98,600,4,90.04
1229,238581,306.7022,600,3,83.11
1230,238743,310.4442,162,4,81.54
1231,238969,296.9461,226,3,82.42
1232,239147,37.8632,178,1,25.88
1233,239650,234.5957,503,3,78.42
1234,240039,689.1882,389,6,100.0
1235,240406,305.6652,367,3,84.57
1236,240919,448.9413,513,5,98.24
1237,240983,-4.1716,64,1,19.82
1238,241250,378.3428,267,4,86.04
1239,241295,80.9633,45,1,50.59
1240,241895,313.5274,600,3,82.71
1241,242186,667.5166,291,6,100.0
1242,242546,304.1793,360,4,90.04
1243,243146,349.917,600,4,86.04
1244,243190,45.4572,44,1,24.9
1245,243500,325.0011,310,5,95.02
1246,243912,486.4739,412,4,83.3
1247,244512,300.3624,600,3,85.64
1248,244697,115.8004,185,2,57.62
1249,245168,299.019,471,4,84.77
1250,245613,308.4699,445,3,89.75
1251,245916,319.2003,303,3,83.11
1252,246176,470.5554,260,5,88.87
1253,246548,242.3608,372,3,82.52
1254,246590,60.4932,42,1,49.41
1255,247126,360.6974,536,4,89.36
1256,247562,292.7829,436,4,89.36
1257,247604,48.7429,42,1,50.49
1258,248060,381.1194,456,4,88.38
1259,248457,156.5476,397,3,76.95
1260,248965,300.4472,508,4,87.79
1261,249407,283.2982,442,4,90.92
1262,249434,7.5896,27,1,20.9
1263,249755,355.0999,321,5,96.09
1264,250176,378.9605,421,5,98.44
1265,250634,321.414,458,4,85.55
1266,250661,16.5375,27,1,21.58
1267,251066,340.5692,405,4,87.6
1268,251105,51.6619,39,1,47.17
1269,251328,335.7334,223,4,83.3
1270,251556,405.2044,228,4,87.7
1271,251585,33.9827,29,1,51.17
1272,251864,351.5972,279,5,95.41
1273,252157,424.1598,293,4,95.41
1274,252428,356.9151,271,5,94.63
1275,252875,362.8401,447,4,89.65
1276,253353,275.9997,478,3,83.01
1277,253858,316.6588,505,4,86.43
1278,254391,235.9869,533,3,74.41
1279,254895,241.7871,504,4,83.01
1280,254914,3.199,19,1,22.36
1281,254946,6.2905,32,1,21.29
1282,255286,431.3105,340,4,95.51
1283,255857,274.8322,571,4,87.11
1284,256450,402.2431,593,4,91.21
1285,256937,302.7543,487,4,85.16
1286,257152,251.7816,215,3,78.52
1287,257217,160.2511,65,2,55.57
1288,257367,358.9518,150,4,87.6
1289,257706,349.4729,339,4,85.55
1290,258194,229.4865,488,3,80.66
1291,258737,252.862,543,3,81.05
1292,258878,272.1211,141,3,76.37
1293,259137,295.6797,259,3,77.64
1294,259478,291.2228,341,4,84.57
1295,259622,346.9749,144,4,86.52
1296,259739,-16.7857,117,1,36.23
1297,259909,397.477,170,4,86.52
1298,260329,126.7641,420,2,70.02
1299,260564,445.5043,235,5,94.92
1300,260839,340.3454,275,4,89.75
1301,261173,319.9527,334,3,88.38
1302,261440,212.0222,267,3,78.42
1303,261816,195.2616,376,3,80.08
1304,262085,305.7195,269,4,86.82
1305,262197,233.1829,112,3,76.07
1306,262542,190.1935,345,3,77.15
1307,262759,385.3378,217,5,99.71
1308,262939,377.6429,180,4,79.79
1309,263210,165.0957,271,2,70.9
1310,263546,504.5153,336,5,94.92
1311,263698,334.5936,152,4,93.07
1312,264084,144.7017,386,2,72.07
1313,264456,708.1261,372,6,100.0
1314,264656,302.3502,200,4,88.38
1315,264785,105.805,129,1,55.96
1316,265376,267.2361,591,3,78.32
1317,265737,164.5273,361,2,73.44
1318,265970,632.2792,233,6,100.0
1319,266154,257.3164,184,3,79.98
1320,266420,379.4392,266,4,77.44
1321,266689,251.0059,269,3,79.39
1322,266912,224.4438,223,3,76.86
1323,267475,356.5489,563,4,90.53
1324,267726,359.4269,251,4,87.6
1325,268256,525.6849,530,5,95.02
1326,268557,633.3183,301,6,99.9
1327,268847,339.6592,290,4,76.17
1328,269305,401.6803,458,3,83.69
1329,269756,284.7781,451,3,76.07
1330,270136,290.2832,380,3,77.54
1331,270437,184.2139,301,2,72.56
1332,270710,324.0198,273,3,88.77
1333,270846,170.5198,136,2,73.63
1334,271446,341.0129,600,3,80.86
1335,271773,470.9954,327,4,92.58
1336,271929,187.0495,156,3,67.68
1337,272179,666.5668,250,6,100.0
1338,272374,611.5161,195,6,100.0
1339,272629,466.8252,255,4,87.01
1340,272872,256.9514,243,3,77.05
1341,273035,353.1534,163,4,86.04
1342,273176,355.8251,141,4,85.94
1343,273463,363.7804,287,5,93.46
1344,273703,373.7524,240,4,87.11
1345,273924,223.672,221,3,76.37
1346,274095,411.3071,171,4,94.04
1347,274313,409.4031,218,4,86.62
1348,274457,346.9262,144,4,84.47
1349,274902,149.6079,445,2,67.29
1350,275029,359.2364,127,4,94.92
1351,275201,378.1599,172,4,86.33
1352,275624,253.9233,423,3,78.61
1353,276034,258.3389,410,3,77.83
1354,276235,501.5125,201,5,97.75
1355,276418,302.522,183,3,87.89
1356,276561,362.1673,143,4,85.45
1357,276805,430.527,244,5,97.17
1358,277126,313.3981,321,3,75.39
1359,277382,297.2921,256,3,81.05
1360,277827,360.8061,445,3,74.02
1361,278105,190.8445,278,2,70.8
1362,278345,447.9456,240,5,99.71
1363,278376,39.8334,31,1,47.56
1364,278458,8.8363,82,1,39.84
1365,278612,375.5815,154,4,86.23
1366,278861,478.508,249,5,95.21
1367,279173,395.608,312,4,77.25
1368,279431,372.9907,258,4,79.39
1369,279727,118.0297,296,2,64.06
1370,279914,241.7122,187,3,73.63
1371,280055,349.9414,141,4,84.77
1372,280223,344.7115,168,4,88.96
1373,280373,242.1665,150,3,77.44
1374,280642,295.7799,269,4,84.77
1375,280796,291.789,154,3,76.66
1376,280980,613.4678,184,6,100.0
1377,281376,282.9023,396,3,53.22
1378,281713,451.0421,337,4,84.47
1379,281735,-4.299,22,1,21.09
1380,281918,275.9322,183,3,74.12
1381,282269,303.3659,351,3,85.55
1382,282492,353.6009,223,4,82.52
1383,282736,280.869,244,3,59.18
1384,282847,194.6813,111,2,67.68
1385,283257,336.7744,410,3,78.32
1386,283289,28.3242,32,1,46.58
1387,283443,314.2338,154,3,78.71
1388,283594,116.5025,151,2,59.18
1389,283859,381.7996,265,4,85.84
1390,284039,377.8051,180,4,95.12
1391,284230,359.129,191,4,92.19
1392,284256,25.9092,26,1,48.05
1393,284463,366.1319,207,4,83.5
1394,284552,97.4469,89,2,57.62
1395,284571,2.9776,19,1,21.68
1396,284907,319.9843,336,4,86.23
1397,285190,415.7775,283,4,86.13
1398,285442,664.0782,252,6,100.0
1399,285620,293.1102,178,3,78.52
1400,285726,247.3466,106,3,77.93
1401,285985,426.3575,259,5,94.73
1402,286149,153.0126,164,2,59.57
1403,286326,183.3474,177,2,73.34
1404,286460,362.9748,134,4,92.29
1405,286728,207.0137,268,2,74.71
1406,286753,-0.8093,25,1,21.09
1407,286780,-1.2798,27,1,20.41
1408,287116,410.9162,336,4,99.32
1409,287301,378.183,185,4,86.23
1410,287502,269.5128,201,3,74.8
1411,287822,469.1918,320,4,92.58
1412,288119,309.1126,297,3,83.79
1413,288147,40.7098,28,1,48.34
1414,288289,104.5309,142,1,50.29
1415,288433,338.8046,144,4,82.71
1416,288835,224.6939,402,2,76.27
1417,289085,327.7484,250,3,76.46
1418,289378,291.279,293,3,77.54
1419,289415,27.9104,37,1,47.46
1420,289628,367.3124,213,4,87.5
1421,289773,265.915,145,3,73.05
1422,289953,419.5612,180,5,86.91
1423,290199,355.3552,246,4,94.53
1424,290416,393.1971,217,4,85.55
1425,290436,-6.1004,20,1,19.14
1426,290525,89.2216,89,1,56.45
1427,290795,220.3961,270,3,78.71
1428,290820,13.9654,25,1,22.27
1429,291008,405.7921,188,4,85.55
1430,291196,471.9313,188,5,87.79
1431,291282,57.7094,86,1,46.29
1432,291432,279.2045,150,3,79.39
1433,291678,458.3277,246,5,99.41
1434,291868,413.3166,190,4,85.84
1435,292018,1.204,150,1,20.41
1436,292253,233.8549,235,3,78.91
1437,292429,383.2439,176,4,86.33
1438,292661,390.3116,232,4,90.23
1439,292802,284.2537,141,3,82.71
1440,293088,382.1466,286,4,88.09
1441,293120,1.2474,32,1,20.8
1442,293139,5.7571,19,1,20.12
1443,293339,348.4566,200,4,86.23
1444,293575,272.5266,236,2,78.91
1445,293704,312.1124,129,4,84.57
1446,293888,176.2762,184,2,48.83
1447,294061,237.4925,173,2,54.39
1448,294220,279.8303,159,3,76.86
1449,294416,588.7775,196,6,100.0
1450,294485,152.82,69,2,68.85
1451,294610,203.6106,125,2,68.55
1452,294750,370.0127,140,4,82.42
1453,294902,242.4274,152,3,74.22
1454,295070,288.7924,168,2,76.37
1455,295283,219.12,213,2,70.21
1456,295463,339.2604,180,3,85.55
1457,295651,178.7345,188,2,70.02
1458,295676,-1.1074,25,1,19.24
1459,295803,300.1458,127,3,78.52
1460,295975,472.7717,172,5,94.34
1461,296139,275.9467,164,3,77.05
1462,296391,308.7539,252,3,85.25
1463,296631,148.2659,240,2,57.62
1464,296822,454.9492,191,5,99.51
1465,296994,399.8225,172,4,83.2
1466,297185,422.9088,191,5,97.95
1467,297339,249.1806,154,3,74.22
1468,297550,147.8316,211,2,57.62
1469,297712,190.2891,162,2,56.74
1470,297894,120.4775,182,2,60.16
1471,297930,59.8359,36,2,43.75
1472,297974,44.997,44,1,47.07
1473,298205,650.9736,231,6,100.0
1474,298460,250.4328,255,3,75.29
1475,298481,-12.3883,21,1,26.56
1476,298506,17.3897,25,1,30.18
1477,298697,343.825,191,4,83.11
1478,299187,223.3024,490,2,74.41
1479,299425,239.5168,238,3,78.22
1480,299517,184.0209,92,2,68.36
1481,299612,135.5638,95,2,65.92
1482,299791,153.7476,179,2,59.18
1483,299950,399.1464,159,5,97.36
1484,300090,323.6444,140,3,81.74
1485,300261,347.6742,171,3,78.12
1486,300411,396.4067,150,4,83.11
1487,300595,395.6735,184,4,96.88
1488,300760,430.9114,165,4,86.33
1489,300946,501.097,186,5,96.58
1490,301133,255.6991,187,2,72.56
1491,301260,306.4536,127,4,81.45
1492,301385,158.9275,125,2,74.51
1493,301520,334.8115,135,4,84.67
1494,301651,360.2726,131,4,91.7
1495,301769,185.2127,118,3,73.24
1496,301974,328.0179,205,3,85.35
1497,302118,345.4955,144,4,82.91
1498,302245,209.9778,127,3,69.82
1499,302453,222.1638,208,3,73.54
1500,302521,147.2228,68,2,70.61
1501,302676,390.6384,155,4,87.3
1502,302869,367.4482,193,4,88.77
1503,303025,209.6169,156,3,77.64
1504,303169,243.3745,144,3,77.73
1505,303189,-15.3537,20,1,18.16
1506,303237,51.149,48,1,46.58
1507,303254,3.4546,17,1,21.29
1508,303351,234.6899,97,3,78.71
1509,303470,280.6121,119,3,85.45
1510,303645,400.4549,175,5,98.14
1511,303796,274.641,151,3,88.48
1512,303985,385.1631,189,4,86.72
1513,304177,264.0597,192,3,71.39
1514,304359,378.1298,182,4,83.4
1515,304468,175.324,109,3,73.05
1516,304611,202.082,143,3,73.24
1517,304805,235.8814,194,3,75.59
1518,304929,273.8248,124,3,77.25
