episode,timestep,episode_reward,episode_length,visited_rooms,explored_pct
773,146513,-15.0459,17,1,15.23
774,147113,200.1315,600,2,49.32
775,147151,64.4387,38,1,48.24
776,147225,141.664,74,2,52.93
777,147288,97.3173,63,1,47.85
778,147373,194.3591,85,2,70.31
779,147407,19.1086,34,1,22.85
780,147446,40.9339,39,1,46.88
781,147476,61.2318,30,2,48.73
782,147661,253.1364,185,2,70.7
783,147697,46.0946,36,1,49.51
784,147716,9.2644,19,1,22.46
785,147875,261.6897,159,3,79.1
786,147945,111.6517,70,2,56.05
787,148011,141.8792,66,2,54.49
788,148104,196.9362,93,2,57.32
789,148217,277.4853,113,3,54.1
790,148368,148.4335,151,2,68.07
791,148452,62.1657,84,1,38.96
792,148510,77.0956,58,1,54.79
793,148622,121.0595,112,2,53.12
794,148738,211.7736,116,2,75.78
795,148927,162.6712,189,2,67.97
796,149070,220.1446,143,2,59.96
797,149158,86.9562,88,1,54.88
798,149229,65.26,71,1,46.48
799,149315,135.7597,86,1,56.84
800,149396,36.9945,81,1,45.31
801,149428,38.0172,32,1,56.64
802,149452,23.1163,24,1,23.44
803,149490,64.2142,38,1,48.83
804,149562,82.1428,72,1,58.5
805,149832,277.7866,270,4,83.98
806,149976,208.9826,144,2,72.17
807,150124,201.9922,148,2,38.67
808,150396,135.1745,272,2,65.53
809,150517,227.2908,121,2,54.69
810,150645,157.0275,128,2,53.61
811,150692,63.8639,47,1,28.32
812,150723,31.1613,31,1,47.07
813,150840,157.796,117,2,66.6
814,150940,156.8446,100,2,66.89
815,151170,139.6519,230,2,67.97
816,151267,138.9783,97,2,65.92
817,151297,34.9315,30,1,44.92
818,151360,126.7245,63,2,49.51
819,151383,20.5695,23,1,44.43
820,151609,170.8741,226,2,75.78
821,151715,144.3214,106,2,67.77
822,151748,36.6404,33,1,46.88
823,151965,96.9695,217,1,65.33
824,151992,-10.2008,27,1,17.48
825,152134,137.8555,142,2,47.75
826,152253,190.7515,119,2,70.41
827,152334,82.9082,81,1,38.57
828,152760,269.9251,426,4,81.84
829,152820,127.4637,60,2,63.48
830,152979,316.7597,159,3,53.52
831,152999,-3.0252,20,1,20.61
832,153038,45.4048,39,1,23.73
833,153112,144.4965,74,2,54.3
834,153162,100.768,50,2,55.86
835,153226,126.127,64,2,50.59
836,153261,32.3255,35,1,24.8
837,153309,107.1613,48,2,59.96
838,153364,109.9819,55,2,52.44
839,153436,135.3016,72,2,34.08
840,153503,103.6799,67,1,63.18
841,153539,43.1925,36,1,24.61
842,153657,255.7724,118,3,67.48
843,153756,192.5952,99,2,71.58
844,153878,155.1342,122,2,68.36
845,153969,223.2267,91,3,66.8
846,154085,173.7324,116,2,69.24
847,154205,271.5519,120,3,67.77
848,154221,6.0859,16,1,46.09
849,154236,-6.1596,15,1,20.31
850,154258,2.4421,22,1,21.0
851,154379,224.3124,121,3,77.15
852,154531,168.1364,152,2,71.0
853,154600,163.0582,69,2,53.61
854,154612,-6.2212,12,1,43.26
855,154650,51.9677,38,1,48.83
856,154752,162.967,102,2,69.14
857,155127,235.8718,375,3,73.93
858,155213,178.0077,86,2,71.19
859,155386,300.0245,173,3,73.54
860,155454,159.8341,68,2,53.61
861,155813,269.2498,359,4,82.03
862,155913,180.9527,100,2,69.63
863,155941,8.0462,28,1,20.31
864,155973,22.196,32,1,49.61
865,155983,-11.5478,10,1,40.04
866,156115,235.8191,132,2,63.28
867,156133,2.5928,18,1,41.89
868,156226,175.9586,93,2,69.04
869,156342,249.7575,116,3,69.24
870,156401,35.6725,59,1,20.9
871,156476,159.3447,75,2,53.61
872,156567,143.5044,91,2,69.63
873,156699,244.5292,132,3,72.85
874,156982,217.6088,283,3,81.35
875,157137,260.3276,155,2,60.55
876,157240,232.0701,103,3,64.26
877,157329,138.0893,89,2,66.41
878,157365,14.4586,36,1,21.19
879,157694,261.6045,329,3,81.84
880,157852,364.6982,158,3,80.66
881,158040,218.8538,188,2,73.63
882,158216,188.4343,176,3,73.44
883,158273,89.6408,57,1,57.62
884,158336,148.5771,63,2,53.81
885,158357,25.5619,21,2,46.58
886,158423,157.5214,66,2,53.03
887,158473,116.6746,50,2,62.11
888,158559,209.0615,86,3,67.87
889,158647,157.306,88,2,70.21
890,158694,78.7346,47,1,51.76
891,159010,186.9858,316,3,76.66
892,159028,5.8359,18,1,41.02
893,159077,65.8928,49,1,55.57
894,159184,228.166,107,2,65.04
895,159366,202.7434,182,2,69.43
896,159406,35.773,40,1,23.63
897,159415,-14.3058,9,1,38.77
898,159534,242.4755,119,2,62.21
899,159576,66.3188,42,1,41.8
900,159630,80.1215,54,1,53.32
901,159810,285.5577,180,2,63.38
902,159959,298.0865,149,3,80.66
903,160003,70.0426,44,1,51.76
904,160068,163.2134,65,2,53.81
905,160194,194.2905,126,2,54.2
906,160325,121.2279,131,2,65.43
907,160404,167.5511,79,2,53.22
908,160438,55.5294,34,1,48.83
909,160537,169.0858,99,2,67.77
910,160572,48.3991,35,1,54.1
911,160699,254.9873,127,3,67.19
912,160729,63.5718,30,2,59.67
913,160760,18.0106,31,1,22.07
914,160798,60.5303,38,1,46.88
915,160874,117.4233,76,2,56.45
916,160916,89.6275,42,2,58.4
917,160991,156.2218,75,2,62.01
918,161200,304.7987,209,3,68.26
919,161707,390.4565,507,3,71.88
920,161731,29.5969,24,1,47.46
921,161761,34.5512,30,1,46.58
922,161830,97.3654,69,1,53.81
923,161879,76.0944,49,1,27.05
924,161980,140.3116,101,2,52.93
925,162097,206.3045,117,2,55.57
926,162210,259.5721,113,3,68.07
927,162306,120.9893,96,1,57.23
928,162475,217.4223,169,3,73.63
929,162506,16.463,31,1,38.38
930,162551,15.5745,45,1,40.43
931,162846,217.3543,295,2,55.47
932,163133,512.7662,287,4,68.95
933,163700,170.1474,567,3,77.05
934,163776,65.964,76,1,40.92
935,163844,65.4429,68,1,24.12
936,163950,145.9052,106,2,67.68
937,163989,42.3599,39,1,46.88
938,164057,153.8348,68,2,54.69
939,164657,164.766,600,2,74.02
940,164666,-23.1093,9,1,42.19
941,164686,14.7344,20,1,47.27
942,164865,116.3455,179,1,62.6
943,165024,280.1299,159,3,83.3
944,165093,157.3553,69,2,53.12
945,165178,196.4172,85,3,66.8
946,165241,18.2752,63,1,21.29
947,165434,123.163,193,1,64.75
948,165875,306.5799,441,4,87.01
949,165913,31.2139,38,1,46.97
950,165956,60.2721,43,1,27.25
951,166173,435.1642,217,4,68.75
952,166237,157.514,64,2,54.59
953,166361,304.5677,124,3,87.79
954,166440,151.9567,79,2,50.88
955,166670,358.0052,230,3,74.71
956,166813,260.7796,143,4,80.66
957,166916,172.0538,103,2,71.78
958,167100,362.2544,184,4,86.82
959,167294,3.7926,194,1,20.12
960,167527,480.0551,233,4,79.2
961,168012,173.1602,485,3,76.07
962,168612,245.8531,600,3,79.39
963,168700,37.2739,88,1,42.19
964,169243,386.0802,543,3,73.54
965,169311,5.0451,68,1,18.65
966,169409,184.3381,98,2,64.75
967,169577,271.3549,168,2,65.23
968,169606,-22.8525,29,1,16.41
969,169843,296.388,237,2,66.02
970,170072,129.5694,229,2,80.57
971,170141,179.7761,69,3,71.29
972,170741,124.4356,600,3,73.14
973,170812,39.3805,71,1,43.46
974,170865,75.1,53,1,58.59
975,171250,338.6662,385,3,78.32
976,171316,126.7175,66,2,52.15
977,171446,252.6306,130,3,63.48
978,171490,69.5982,44,1,51.56
979,171499,-20.2597,9,1,38.67
980,172099,408.5305,600,4,71.39
981,172699,443.4372,600,4,69.24
982,172776,71.9375,77,1,49.12
983,172905,192.1644,129,3,71.39
984,173179,371.0561,274,4,83.3
985,173321,276.987,142,2,66.8
986,173472,284.296,151,3,57.13
987,173707,264.0782,235,3,80.27
988,173861,273.9191,154,3,52.34
989,174007,263.6233,146,3,80.27
990,174077,153.8631,70,2,53.91
991,174147,156.9389,70,2,53.81
992,174332,371.6229,185,4,87.3
993,174932,643.1487,600,5,92.19
994,175004,194.0046,72,3,73.05
995,175076,113.4427,72,2,47.95
996,175293,258.1759,217,3,75.78
997,175483,208.2349,190,3,74.9
998,175715,477.8372,232,3,88.38
999,176175,541.8235,460,5,96.48
1000,176245,165.6735,70,2,53.61
1001,176712,294.6094,467,4,93.65
1002,177041,430.8429,329,4,82.42
1003,177110,-4.1201,69,1,18.36
1004,177580,161.3232,470,3,71.09
1005,177873,378.6638,293,4,89.26
1006,177902,28.4939,29,1,42.19
1007,177978,130.9651,76,2,48.44
1008,178098,309.5418,120,4,83.79
1009,178698,85.4829,600,2,75.0
1010,179078,278.0684,380,3,83.01
1011,179452,407.6289,374,4,83.98
1012,179474,8.8353,22,1,21.68
1013,180074,166.7312,600,3,79.88
1014,180674,351.2541,600,4,92.19
1015,180858,269.164,184,3,78.52
1016,181458,203.8077,600,3,76.95
1017,181520,149.1263,62,2,54.3
1018,181980,211.981,460,2,77.83
1019,182332,457.5961,352,4,84.57
1020,182802,536.8063,470,5,97.46
1021,183402,299.2594,600,4,93.07
1022,183579,379.6839,177,4,94.34
1023,183645,4.7625,66,1,19.24
1024,183717,119.8335,72,2,48.24
1025,183740,-6.7957,23,1,17.68
1026,183807,154.2686,67,2,53.91
1027,184121,791.4213,314,6,100.0
1028,184414,725.7623,293,6,100.0
1029,184715,436.4725,301,4,84.67
1030,185315,326.9046,600,4,87.6
1031,185915,254.7422,600,4,88.38
1032,186241,300.2127,326,4,84.18
1033,186841,320.2198,600,4,85.06
1034,187441,211.9241,600,3,76.56
1035,187670,293.8117,229,3,89.36
1036,188270,416.5469,600,5,95.8
1037,188281,-14.937,11,1,39.94
1038,188348,88.8732,67,1,62.6
1039,188948,291.4589,600,4,84.86
1040,189484,297.212,536,4,88.38
1041,190084,298.6249,600,4,85.16
1042,190684,321.2073,600,4,92.48
1043,191255,289.6589,571,3,87.21
1044,191855,575.8919,600,5,99.8
1045,192455,250.2326,600,3,78.22
1046,192581,306.1758,126,4,84.77
1047,192613,22.7004,32,1,43.55
1048,192842,185.7169,229,3,76.95
1049,193221,195.7328,379,3,80.37
1050,193821,438.5354,600,4,85.25
1051,194023,222.9772,202,3,75.2
1052,194266,365.2223,243,4,88.18
1053,194281,-2.9802,15,1,41.31
1054,194633,307.0758,352,4,84.96
1055,195233,398.2678,600,4,85.16
1056,195833,161.1986,600,3,77.25
1057,195872,39.3541,39,1,47.46
1058,196060,345.741,188,4,95.02
1059,196556,267.0792,496,3,79.98
1060,196752,333.4066,196,4,82.62
1061,196954,320.647,202,3,82.71
1062,197034,159.03,80,2,70.61
1063,197634,405.0639,600,4,84.96
1064,198119,220.734,485,3,82.62
1065,198719,223.5722,600,3,79.79
1066,199080,576.1526,361,5,99.51
1067,199666,221.2342,586,3,86.23
1068,199878,693.7095,212,6,100.0
1069,199942,157.6788,64,2,53.32
1070,200542,334.2608,600,5,97.36
1071,200767,282.6662,225,3,82.71
1072,201367,606.4791,600,5,99.9
1073,201567,404.248,200,4,90.62
1074,201590,8.4813,23,1,21.68
1075,202190,479.199,600,5,86.23
1076,202264,103.4913,74,2,53.32
1077,202680,362.7081,416,4,87.5
1078,203280,302.7397,600,3,81.45
1079,203880,326.9589,600,4,87.6
1080,204480,262.2233,600,3,87.01
1081,204929,308.6035,449,4,88.09
1082,205529,416.796,600,4,84.77
1083,205723,455.1622,194,4,83.5
1084,205879,245.1357,156,3,80.96
1085,206479,395.4005,600,4,85.16
1086,206639,373.8402,160,4,87.4
1087,206708,159.5534,69,2,53.42
1088,207026,682.6544,318,6,100.0
1089,207626,238.7626,600,3,79.49
1090,207937,244.0415,311,3,88.57
1091,208239,271.0374,302,3,77.83
1092,208490,301.4587,251,3,85.45
1093,209090,340.0787,600,4,85.45
1094,209690,447.3225,600,4,86.62
1095,209976,440.0775,286,4,85.74
1096,209999,-9.714,23,1,17.68
1097,210375,245.2543,376,3,84.96
1098,210634,721.8163,259,6,100.0
1099,211204,340.291,570,5,95.51
1100,211804,321.2938,600,3,89.36
1101,212230,562.6977,426,5,91.02
1102,212830,456.6378,600,4,84.38
1103,213430,470.4885,600,4,89.94
1104,214019,288.0457,589,3,85.25
1105,214253,309.6334,234,4,84.08
1106,214517,509.1151,264,5,93.85
1107,214848,224.5475,331,3,80.76
1108,215429,407.334,581,4,91.02
1109,215452,8.3361,23,1,22.17
1110,215756,258.5512,304,3,82.23
1111,215981,458.4612,225,4,87.5
1112,216044,145.4024,63,2,53.52
1113,216286,264.3054,242,3,80.96
1114,216568,360.2652,282,4,86.13
1115,217168,381.4244,600,5,94.63
1116,217626,210.5997,458,3,78.03
1117,217646,11.8578,20,1,21.68
1118,218008,316.6684,362,4,91.31
1119,218223,424.3209,215,5,96.48
1120,218560,279.7316,337,4,85.06
1121,218815,748.3368,255,6,100.0
1122,219010,439.8454,195,4,90.72
1123,219494,232.0011,484,3,80.37
1124,220078,402.1961,584,4,86.23
1125,220146,159.8241,68,2,53.81
1126,220734,145.6089,588,3,79.2
1127,220873,186.2762,139,2,72.85
1128,221321,491.6826,448,5,98.44
1129,221354,34.4776,33,1,51.86
1130,221753,412.5649,399,5,96.09
1131,222353,440.2963,600,4,88.28
1132,222779,370.131,426,4,86.72
1133,223017,451.7137,238,5,89.36
1134,223263,442.1081,246,4,87.6
1135,223622,163.5176,359,3,79.39
1136,223936,262.0648,314,3,79.1
1137,224246,254.5339,310,3,86.13
1138,224846,178.745,600,3,76.95
1139,224868,17.9326,22,1,22.17
1140,225468,341.3137,600,4,87.6
1141,225772,305.753,304,3,79.98
1142,226372,497.6975,600,4,94.43
1143,226773,649.7501,401,6,100.0
1144,227373,288.6569,600,3,85.25
1145,227858,433.9536,485,4,87.01
1146,228451,205.8114,593,4,88.57
1147,229051,252.3358,600,3,82.52
1148,229323,440.3367,272,4,93.16
1149,229890,260.8,567,3,94.24
1150,230326,315.524,436,3,80.57
1151,230922,334.2313,596,4,86.72
1152,231422,193.039,500,3,77.73
1153,232022,242.6634,600,3,82.42
1154,232622,420.6269,600,4,84.67
1155,232931,462.5005,309,4,85.25
1156,233531,363.5069,600,4,88.09
1157,234045,212.1525,514,3,78.42
1158,234623,332.8943,578,4,84.08
1159,235012,301.9102,389,3,85.25
1160,235556,355.6062,544,4,83.69
1161,236156,409.0211,600,4,91.89
1162,236756,195.1,600,3,81.54
1163,237137,539.6218,381,4,94.82
1164,237737,517.6847,600,5,90.62
1165,238249,327.1468,512,3,92.97
1166,238622,559.7904,373,5,98.44
1167,239222,358.9784,600,3,80.08
1168,239796,364.4218,574,4,91.5
1169,240396,371.9033,600,4,96.0
1170,240996,311.9319,600,4,96.78
1171,241481,206.4953,485,3,80.57
1172,241898,475.2426,417,5,91.6
1173,242498,384.9169,600,4,96.39
1174,242541,50.6895,43,1,49.22
1175,242900,208.4596,359,3,77.93
1176,243500,182.4454,600,3,75.49
1177,244015,237.4122,515,3,78.81
1178,244615,378.0904,600,4,85.25
1179,244635,-3.3131,20,1,20.21
1180,244936,421.8676,301,4,83.5
1181,245467,395.5573,531,4,92.29
1182,246067,262.3249,600,3,80.57
1183,246520,143.5031,453,2,75.88
1184,247118,573.9222,598,6,100.0
1185,247501,286.4736,383,4,90.43
1186,248101,548.8476,600,5,93.36
1187,248617,171.2302,516,3,77.15
1188,248963,264.4425,346,4,81.64
1189,248991,37.3918,28,1,45.51
1190,249591,175.1216,600,3,73.83
1191,249937,246.9742,346,3,78.71
1192,250236,272.4068,299,3,79.79
1193,250812,366.8349,576,4,91.7
1194,251044,267.1558,232,3,79.69
1195,251644,225.0921,600,3,81.45
1196,252239,294.1374,595,4,86.33
1197,252337,223.6317,98,2,72.85
1198,252653,343.0336,316,4,96.88
1199,253222,266.2863,569,3,91.31
1200,253822,221.7455,600,3,83.89
1201,254422,283.4441,600,3,83.89
1202,255022,383.4602,600,4,94.73
1203,255414,296.6043,392,3,92.87
1204,256000,412.349,586,4,93.75
1205,256385,344.5256,385,4,84.86
1206,256689,391.1127,304,5,98.93
1207,257150,306.193,461,4,87.6
1208,257666,278.5544,516,4,82.03
1209,258091,377.362,425,4,84.86
1210,258497,187.5061,406,3,77.44
1211,258886,173.2098,389,3,76.66
1212,258908,14.275,22,1,21.19
1213,258926,-8.7327,18,1,17.77
1214,259526,276.091,600,3,82.42
1215,260126,455.1707,600,4,85.74
1216,260610,209.5239,484,3,79.69
1217,260772,336.6894,162,3,79.88
1218,261113,150.1468,341,2,76.17
1219,261410,266.8396,297,4,88.96
1220,262010,401.926,600,4,88.67
1221,262610,259.5178,600,3,84.18
1222,263074,287.123,464,4,85.64
1223,263227,352.6579,153,3,58.79
1224,263584,425.6068,357,5,87.6
1225,263935,385.1458,351,5,95.31
1226,264475,197.3231,540,3,75.0
1227,264903,152.3612,428,2,80.66
1228,265137,194.7801,234,3,82.13
1229,265490,216.038,353,3,79.39
1230,266090,216.6052,600,3,77.25
1231,266589,292.5273,499,4,85.16
1232,267160,214.797,571,4,81.15
1233,267406,274.5052,246,4,83.69
1234,268006,153.8769,600,2,74.12
1235,268399,300.5227,393,4,81.93
1236,268799,242.9332,400,3,79.49
1237,269038,541.8601,239,4,87.89
1238,269638,150.9303,600,2,76.95
1239,269947,440.1358,309,5,94.73
1240,270355,239.2267,408,3,79.3
1241,270381,29.6391,26,1,49.02
1242,270401,5.8323,20,1,23.34
1243,270880,363.4922,479,4,86.43
1244,271163,281.145,283,3,80.37
1245,271527,213.383,364,3,85.25
1246,271545,-8.8478,18,1,16.5
1247,271911,358.9084,366,4,84.18
1248,272150,539.1311,239,6,100.0
1249,272374,276.1794,224,3,76.95
1250,272945,243.5664,571,3,80.37
1251,273333,305.455,388,4,79.3
1252,273739,274.0141,406,4,89.84
1253,274066,468.832,327,5,84.18
1254,274419,715.0725,353,6,100.0
1255,274936,298.9379,517,4,85.35
1256,275334,308.7014,398,4,87.11
1257,275647,239.2813,313,4,88.38
1258,275843,311.6737,196,4,90.92
1259,276142,410.9745,299,5,95.21
1260,276718,370.8846,576,4,91.02
1261,277147,171.2174,429,2,77.73
1262,277455,302.4529,308,4,89.55
1263,277472,-17.4828,17,1,16.21
1264,277774,185.4102,302,3,79.1
1265,278179,629.0621,405,6,100.0
1266,278580,241.8975,401,4,88.38
1267,278948,99.4444,368,2,54.2
1268,279288,277.524,340,4,90.33
1269,279823,353.9454,535,5,98.93
1270,280132,656.6596,309,6,100.0
1271,280623,394.3446,491,4,86.91
1272,280649,5.6042,26,1,20.7
1273,281024,414.9008,375,4,88.09
1274,281405,278.6171,381,4,90.04
1275,281765,189.4838,360,3,74.41
1276,282339,360.2315,574,4,86.33
1277,282705,243.9795,366,3,76.76
1278,283181,240.1214,476,3,84.08
1279,283646,453.0627,465,5,85.25
1280,283664,-5.7525,18,1,18.07
1281,284264,312.1427,600,3,86.72
1282,284279,-14.6878,15,1,15.72
1283,284586,259.0682,307,4,90.14
1284,284830,362.3424,244,5,96.19
1285,285430,285.9326,600,4,84.18
1286,285793,328.4758,363,4,96.09
1287,286033,706.7566,240,6,100.0
1288,286466,277.876,433,4,90.43
1289,286483,-5.9062,17,1,17.38
1290,286835,372.6242,352,5,95.41
1291,287426,241.5936,591,3,77.83
1292,287508,152.5679,82,2,54.49
1293,288108,183.5985,600,2,77.44
1294,288478,317.0264,370,4,94.73
1295,288782,285.8546,304,4,86.04
1296,289205,205.6767,423,3,75.78
1297,289805,365.4,600,4,84.18
1298,290229,357.8991,424,4,86.04
1299,290559,206.4251,330,3,83.59
1300,290890,549.2889,331,5,97.27
1301,291281,165.0519,391,2,75.68
1302,291777,189.3374,496,3,85.84
1303,292162,241.7071,385,3,79.59
1304,292451,664.3932,289,6,100.0
1305,293051,305.0069,600,4,89.36
1306,293305,294.7242,254,4,82.71
1307,293682,439.7087,377,4,85.06
1308,294047,389.5286,365,5,95.12
1309,294459,201.9207,412,3,80.76
1310,294760,665.7993,301,6,100.0
1311,295360,235.9872,600,3,78.91
1312,295960,266.1063,600,3,79.69
1313,296310,228.7085,350,3,75.68
1314,296663,155.1803,353,2,54.0
1315,296685,11.5585,22,1,22.36
1316,297100,141.2471,415,2,74.12
1317,297560,446.3976,460,4,83.5
1318,297992,302.6321,432,3,81.64
1319,298460,625.4548,468,6,100.0
1320,298859,302.9851,399,3,78.81
1321,299457,349.4861,598,4,83.3
1322,299850,350.5792,393,5,97.85
1323,300450,214.1797,600,2,78.22
1324,300832,323.9041,382,4,83.69
1325,301137,683.3179,305,6,100.0
1326,301737,319.0506,600,3,79.1
1327,302153,432.8635,416,4,86.13
1328,302342,247.0887,189,3,77.44
1329,302792,212.0213,450,2,78.61
1330,303104,683.1334,312,6,100.0
1331,303704,247.7386,600,2,79.69
1332,304287,305.3768,583,3,86.52
1333,304543,698.627,256,6,100.0
1334,304608,-0.3099,65,1,21.19
1335,304974,457.1467,366,4,88.18
1336,305260,360.0147,286,4,83.01
1337,305860,141.9923,600,2,69.14
1338,306455,302.335,595,4,85.74
1339,306937,230.671,482,3,84.77
1340,307257,241.6436,320,3,76.07
1341,307606,455.8692,349,4,85.16
1342,307832,272.0445,226,3,84.67
1343,308314,444.7935,482,4,85.74
1344,308696,460.9179,382,4,85.55
1345,309136,207.4854,440,3,72.85
1346,309437,307.7538,301,4,85.35
1347,309807,222.5884,370,3,76.66
1348,310117,272.9866,310,4,85.06
1349,310135,0.3982,18,1,22.75
1350,310689,304.9429,554,4,79.79
1351,310861,-15.2319,172,1,21.09
1352,311184,239.9383,323,4,84.18
1353,311611,473.3767,427,4,86.91
1354,312211,276.5443,600,3,79.88
1355,312400,407.0653,189,4,86.33
1356,312750,422.5573,350,4,87.21
1357,313044,236.3304,294,4,83.69
1358,313111,126.4977,67,2,52.44
1359,313387,312.2659,276,4,89.94
1360,313987,195.3519,600,2,74.41
1361,314182,401.077,195,4,86.04
1362,314607,246.9947,425,3,78.81
1363,314713,226.1327,106,3,76.27
1364,314987,281.4142,274,4,89.65
1365,315249,295.0222,262,4,89.55
1366,315469,489.3366,220,4,88.18
1367,315790,588.3707,321,5,99.51
1368,315866,89.5272,76,1,52.93
1369,315942,157.7951,76,2,53.42
1370,316273,283.8419,331,4,85.25
1371,316471,523.914,198,5,95.61
1372,316489,-5.8396,18,1,19.34
1373,316752,372.5646,263,5,95.61
1374,317178,347.4314,426,4,94.73
1375,317728,188.2844,550,3,77.64
1376,318328,283.3958,600,4,84.18
1377,318570,675.9083,242,6,100.0
1378,318854,231.1884,284,3,75.1
1379,319128,212.7963,274,3,73.83
1380,319190,10.2906,62,1,23.44
1381,319400,289.291,210,3,91.11
1382,319639,659.1894,239,6,100.0
1383,320156,256.7959,517,3,78.52
1384,320176,-3.0169,20,1,18.55
1385,320345,373.9988,169,4,94.43
1386,320719,277.4767,374,3,84.18
1387,321115,257.8966,396,3,76.86
1388,321445,422.7801,330,4,93.26
1389,321662,536.6586,217,5,96.39
1390,321919,268.4395,257,3,75.49
1391,322519,311.6304,600,4,84.18
1392,322915,378.0904,396,4,93.95
1393,323346,400.5832,431,4,94.24
1394,323601,393.3083,255,4,91.31
1395,323852,547.2612,251,5,99.22
1396,324065,509.614,213,5,96.09
1397,324338,210.8812,273,3,74.12
1398,324513,378.1518,175,4,86.33
1399,324778,329.0868,265,4,89.45
1400,325238,279.3461,460,4,86.13
1401,325670,242.3192,432,3,83.5
1402,325858,639.5498,188,6,100.0
1403,326080,324.4869,222,3,76.07
1404,326278,426.9953,198,4,86.72
1405,326471,406.3131,193,4,86.72
1406,326947,306.1946,476,4,91.7
1407,327547,319.5262,600,3,79.98
1408,327756,425.7672,209,4,87.01
1409,327915,423.8512,159,4,90.14
1410,328087,437.2309,172,4,86.13
1411,328184,246.6792,97,3,77.64
1412,328429,255.547,245,3,80.66
1413,328800,350.8415,371,4,87.7
1414,329021,303.234,221,3,82.03
1415,329053,7.4584,32,1,20.7
1416,329215,273.5579,162,3,75.29
1417,329451,250.3573,236,2,81.54
1418,329777,315.202,326,3,78.03
1419,330053,412.8259,276,5,95.9
1420,330128,-29.1431,75,1,26.27
1421,330250,183.94,122,2,69.43
1422,330424,405.3746,174,4,85.94
1423,330789,214.0204,365,3,79.98
1424,330993,299.6108,204,3,76.27
1425,331307,216.6243,314,3,69.92
1426,331500,659.5666,193,6,100.0
1427,331774,262.9858,274,3,83.11
1428,331830,-11.2897,56,1,19.53
1429,332245,270.0333,415,3,82.52
1430,332445,438.5965,200,5,98.44
1431,332676,436.2442,231,4,94.14
1432,332812,337.9607,136,4,94.53
1433,333012,418.931,200,4,95.31
1434,333206,434.5869,194,4,86.13
1435,333400,456.0128,194,4,86.13
1436,333453,16.8989,53,1,47.17
1437,333651,346.4794,198,3,91.99
1438,333784,335.4945,133,4,94.43
1439,333815,-8.688,31,1,34.67
1440,333845,-26.0932,30,1,26.37
1441,334445,292.3606,600,3,84.28
1442,334539,100.1697,94,2,62.7
1443,334861,265.6802,322,3,82.23
1444,334951,172.3389,90,2,54.49
1445,335148,532.5342,197,5,95.02
1446,335436,374.5026,288,4,84.08
1447,335679,702.4429,243,6,100.0
1448,335950,249.2174,271,3,83.59
1449,336293,428.6008,343,4,91.31
1450,336488,350.8707,195,4,83.2
1451,336677,401.3525,189,4,86.62
1452,337030,522.4408,353,5,94.53
1453,337222,667.6277,192,6,100.0
1454,337482,305.8774,260,3,77.83
1455,337913,197.8538,431,2,76.56
1456,338159,276.4621,246,3,75.88
1457,338508,249.894,349,4,89.16
1458,338673,275.1356,165,3,82.13
1459,338999,456.0834,326,4,90.23
1460,339288,385.8234,289,4,84.67
1461,339521,516.7614,233,5,95.9
1462,339591,19.541,70,1,24.71
1463,339819,416.6596,228,3,80.47
1464,340000,472.7861,181,4,86.13
1465,340143,257.0772,143,4,83.4
1466,340331,286.944,188,3,77.34
1467,340539,142.6842,208,2,70.02
1468,340797,358.2287,258,3,79.88
1469,341154,391.3834,357,3,81.25
1470,341374,182.8527,220,2,71.0
1471,341595,674.1476,221,6,100.0
1472,341731,200.4104,136,2,54.59
1473,342007,451.1087,276,4,88.48
1474,342032,-0.2361,25,1,19.73
1475,342632,222.1628,600,2,70.8
1476,342824,367.6925,192,3,80.86
1477,342847,2.473,23,1,21.29
1478,343148,227.5549,301,2,75.2
1479,343400,386.9492,252,3,81.64
1480,343427,7.9692,27,1,23.05
1481,343566,313.5542,139,3,91.31
1482,343751,459.8601,185,4,85.94
1483,344183,313.2608,432,3,79.88
1484,344555,411.2603,372,5,95.41
1485,344622,131.2952,67,2,53.91
1486,344946,315.6506,324,3,91.41
1487,344965,-15.6609,19,1,19.43
1488,345148,289.061,183,3,83.4
1489,345394,232.0624,246,2,62.01
1490,345553,261.1283,159,3,84.86
1491,345807,241.6912,254,3,84.86
1492,346051,439.7913,244,4,82.81
1493,346414,366.2193,363,4,85.25
1494,346678,373.9512,264,3,79.79
1495,346937,367.4154,259,4,89.55
1496,347084,256.7375,147,3,81.05
1497,347307,333.9049,223,3,77.25
1498,347583,435.4868,276,3,81.93
1499,348139,381.2557,556,4,81.15
1500,348365,316.244,226,3,87.99
1501,348716,285.8318,351,4,84.18
1502,348920,676.4807,204,6,100.0
1503,349043,131.1312,123,1,55.66
1504,349079,8.4618,36,1,44.34
1505,349218,27.6313,139,1,31.54
1506,349551,257.6228,333,3,79.3
1507,349916,308.307,365,3,77.73
1508,349976,-34.4445,60,1,26.86
1509,350450,390.5205,474,3,77.64
1510,350682,470.1174,232,5,94.82
1511,350739,31.2663,57,1,48.34
1512,351021,322.1968,282,3,74.71
1513,351071,-20.7087,50,1,26.07
1514,351097,17.0646,26,1,46.29
1515,351424,332.9645,327,4,84.18
1516,351660,555.291,236,5,98.63
1517,351871,263.7633,211,3,79.79
1518,352173,462.4655,302,4,86.43
1519,352363,315.8929,190,4,93.16
1520,352785,576.1531,422,4,90.82
1521,352893,132.0377,108,2,49.9
